Date,Description,Original Description,Category,Amount,Status
2025-07-22,"Walmart","WM SUPERCENTER #         NORWICH      NY",Shopping,-275.02,Posted
2025-07-21,"Sunoco","SUNOCO 0267244200        ROSCOE       NY",Gas,-65.75,Posted
2025-07-21,"Burger King","BURGER KING #13136       https://prod.NY",Fast Food,-12.87,Posted
2025-07-21,"Burger King","BURGER KING #1416        https://prod.NY",Fast Food,-11.58,Posted
2025-07-21,"Dunkin'","DUNKIN #347587 Q35       207-797-7600 NY",Coffee Shops,-9.81,Posted
2025-07-21,"Dunkin' & Baskin-Robbins","DD/BR #344580 Q35        ORANGEBURG   NY",Food & Dining,-8.87,Posted
2025-07-21,"Yellow Lot","JFK YELLOW LOT           JAMAICA      NY",Parking,-6.00,Posted
2025-07-21,"Parking Kiosk","PARKING KIOSK            BINGHAMTON   NY",Parking,-3.00,Posted
2025-07-18,"Five Guys","FIVE GUYS NY 1820 ECOM   407-952-2524 NY",Fast Food,-36.68,Posted
2025-07-18,"Pizza Hut","PIZZA HUT 041764         SIDNEY       NY",Fast Food,-31.31,Posted
2025-07-18,"Regal Cinemas","REGAL CINEMAS INC        877-835-5734 TN",Movies & Dvds,-15.99,Posted
2025-07-18,"Dunkin'","DUNKIN #364201 Q35       413-562-2657 MA",Coffee Shops,-8.65,Posted
2025-07-17,"Turners Seafood","TST*TURNERS SEAFOOD - S  Salem        MA",Food & Dining,-115.52,Posted
2025-07-17,"Sea Level Oyster Ba","TST*SEA LEVEL OYSTER BA  Salem        MA",Restaurants,-67.42,Posted
2025-07-17,"Pilot Flying J","PILOT_00494              ROTTERDAM    NY",Gas,-29.40,Posted
2025-07-17,"Speedway","SPEEDWAY 44178           BEVERLY      MA",Gas,-27.75,Posted
2025-07-17,"Regal Cinemas","REGALCINEMASUNLIMITED    877-835-5734 TN",Movies & Dvds,-24.49,Posted
2025-07-17,"Regal Cinemas","REGALCINEMASUNLIMITED    877-835-5734 TN",Movies & Dvds,-24.49,Posted
2025-07-17,"Burger King","BURGER KING #669         https://prod.MA",Fast Food,-2.87,Posted
2025-07-16,"Sea Level Oyster Ba","TST*SEA LEVEL OYSTER BA  Salem        MA",Restaurants,-67.41,Posted
2025-07-16,"Burger King","BURGER KING #669         https://prod.MA",Fast Food,-15.55,Posted
2025-07-16,"Walmart+","WMT PLUS JUL 2025        WALMART.COM  AR",Shopping,-13.99,Posted
2025-07-16,"Defense Finance and Accounting Service","DFAS-CLEVELAND   ALLOTMENT  ***********2248",Paycheck,500.00,Posted
2025-07-15,"American Express Credit Card","AMEX EPAYMENT    ACH PMT    ***********0080",Credit Card Payment,-300.00,Posted
2025-07-15,"AT&T","ATT              PAYMENT    ***********PAYU",Bills & Utilities,-199.48,Posted
2025-07-15,"Amazon","AMAZON MKTPL*WF5A76623   Amzn.com/billWA",Shopping,-118.63,Posted
2025-07-14,"Interest Paid","INTEREST PAID",Interest Income,0.01,Posted
2025-07-14,"ICPayment","ICPAYMENT",Transfer,-543.88,Posted
2025-07-14,"Gulf Oil","GULF MART 854            CHARLTON     MA",Gas,-49.00,Posted
2025-07-14,"Peacock TV","PAYPAL *PEACOCKTVLL X86  402-935-7733 NY",Television,-13.99,Posted
2025-07-14,"Social Security","SSA  TREAS 310   XXSOC SEC  *********** SSA",Income,3025.00,Posted
2025-07-10,"American Express Credit Card","AMEX EPAYMENT    ACH PMT    ***********6464",Credit Card Payment,-150.00,Posted
2025-07-09,"Amazon","AMAZON MKTPL*NL4LN35U0   Amzn.com/billWA",Shopping,-63.00,Posted
2025-07-08,"Sacred Expansion Sacredexpansifl","SACRED EXPANSION         SACREDEXPANSIFL",Business Services,-33.33,Posted
2025-07-08,"Burger King","BURGER KING #1416        https://prod.NY",Fast Food,-17.65,Posted
2025-07-08,"Regal Cinemas","REGAL CINEMAS INC        877-835-5734 TN",Movies & Dvds,-1.50,Posted
2025-07-07,"Sam's Club","SAMSCLUB #6366           VESTAL       NY",Shopping,-303.69,Posted
2025-07-07,"Bambulabusa","PAYPAL *BAMBULABUSA      512-915-9986 TX",Business Services,-153.26,Posted
2025-07-07,"Patreon","Patreon Patreon* Membershwww.patreon.cCA",Entertainment,-22.00,Posted
2025-07-03,"Disney+","PAYPAL *DISNEY PLUS      402-935-7733 CA",Television,-19.99,Posted
2025-07-03,"Burger King","BURGER KING #1416        https://prod.NY",Fast Food,-11.34,Posted
2025-07-02,"Amazon","AMAZON MKTPL*N34BW6662   Amzn.com/billWA",Shopping,-98.17,Posted
2025-07-02,"Amazon","AMAZON MKTPL*N34Q94J20   Amzn.com/billWA",Shopping,-63.56,Posted
2025-07-02,"Burger King","BURGER KING #2019        https://prod.NY",Fast Food,-8.65,Posted
2025-07-01,"Walmart","WM SUPERCENTER #2120     NORWICH      NY",Shopping,-55.68,Posted
2025-07-01,"Amazon","AMAZON MKTPL*N38GN0BJ2   Amzn.com/billWA",Shopping,-8.63,Posted
2025-07-01,"Defense Finance and Accounting Service","DFAS-CLEVELAND   ALLOTMENT  ***********2248",Paycheck,500.00,Posted
2025-06-30,"CITGO","CITGO GUILFORD DELI   I  GUILFORD     NY",Gas,-64.79,Posted
2025-06-30,"Lowe's","LOWES #02399*            NORWICH      NY",Home Improvement,-52.03,Posted
2025-06-30,"Cara Elizabeth Inc","WP*Cara Elizabeth INC    Brooklyn     NY",Spa & Massage,-33.00,Posted
2025-06-30,"Pizza Hut","PIZZA HUT 041764         https://ipchaNY",Fast Food,-31.31,Posted
2025-06-30,"discovery+","discovery+               012-3456789  TN",Television,-9.99,Posted
2025-06-30,"Speedway","SPEEDWAY 44951           BAINBRIDGE   NY",Gas,-4.51,Posted
2025-06-30,"Pyn Stylevana Online","PYN*Stylevana            Online",Personal Care,11.01,Posted
2025-06-27,"Amazon Prime Membership","AMAZON PRIME*NQ10A3G71   888-802-3080 WA",Shopping,-19.99,Posted
2025-06-26,"NYSLRS Pension","NYSLRS           PENSION PR ***********6237",Income,644.97,Posted
2025-06-25,"Amazon","AMAZON MKTPL*NQ6JS1O41   Amzn.com/billWA",Shopping,-53.99,Posted
2025-06-25,"Applebee's","APPLEBEES 9748           ONEONTA      NY",Restaurants,-27.52,Posted
